cl,tissue,gene,marker_score
CL:0000814,kidney,samd3,0.5772563219070435
CL:0000814,kidney,trbc1,0.5778551697731018
CL:0000814,kidney,arhgap9,0.519488513469696
CL:0000814,kidney,bin2,0.519710898399353
CL:0000814,kidney,ncr1,0.519710898399353
CL:0000814,kidney,cd160,0.5212099552154541
CL:0000814,kidney,rnf125,0.5284081697463989
CL:0000814,kidney,fcrl6,0.5381004214286804
CL:0000814,kidney,trdc,0.5386977195739746
CL:0000814,kidney,ifng,0.5512273907661438
CL:0000814,kidney,btg1,0.5535842776298523
CL:0000814,kidney,sh2d2a,0.5556811690330505
CL:0000814,kidney,ifitm1,0.5766727328300476
CL:0000814,bone marrow,dennd2d,0.5397562384605408
CL:0000814,bone marrow,gnly,0.6679019331932068
CL:0000814,bone marrow,cd247,0.6752638220787048
CL:0000814,bone marrow,mtrnr2,0.7116829752922058
CL:0000814,bone marrow,prf1,0.7568306922912598
CL:0000814,bone marrow,klrd1,0.8799920678138733
CL:0000814,bone marrow,mtrnr1,0.903939425945282
CL:0000814,bone marrow,fcgr3a,0.6115886569023132
CL:0000814,bone marrow,samd3,0.6591416597366333
CL:0000814,bone marrow,klrb1,0.5858246088027954
CL:0000814,bone marrow,pyhin1,0.5829637050628662
CL:0000814,bone marrow,txk,0.5663841366767883
CL:0000814,bone marrow,klrf1,0.5630968809127808
CL:0000814,bone marrow,mctp2,0.5492016673088074
CL:0000814,bone marrow,clic3,0.5075507760047913
CL:0000814,bone marrow,ptgdr,0.5166686773300171
CL:0000814,bone marrow,gzma,0.5380610823631287
CL:0000815,large intestine,card16,0.5104518532752991
CL:0000815,large intestine,ipcef1,0.7592366933822632
CL:0000815,large intestine,trbc2,0.6287622451782227
CL:0000815,large intestine,lck,0.6589121222496033
CL:0000815,large intestine,cd5,0.6738367676734924
CL:0000815,large intestine,cd3g,0.6779570579528809
CL:0000815,large intestine,ccr7,0.6791712045669556
CL:0000815,large intestine,icos,0.6792622208595276
CL:0000815,large intestine,lbh,0.6906419992446899
CL:0000815,large intestine,pbxip1,0.6926302909851074
CL:0000815,large intestine,foxp3,0.6992470026016235
CL:0000815,large intestine,cd6,0.7008122801780701
CL:0000815,large intestine,cd27,0.7162368893623352
CL:0000815,large intestine,cd28,0.7287489175796509
CL:0000815,large intestine,fcmr,0.7586056590080261
CL:0000815,large intestine,il2ra,0.6280650496482849
CL:0000815,large intestine,ptprc,0.7631742358207703
CL:0000815,large intestine,spock2,0.8252730369567871
CL:0000815,large intestine,cd3e,0.8302057981491089
CL:0000815,large intestine,tbc1d4,0.8536846041679382
CL:0000815,large intestine,il32,0.855995774269104
CL:0000815,large intestine,tigit,0.9177881479263306
CL:0000815,large intestine,cd2,0.9229493141174316
CL:0000815,large intestine,fyb1,0.9833161234855652
CL:0000815,large intestine,batf,1.012848973274231
CL:0000815,large intestine,ctla4,1.102182388305664
CL:0000815,large intestine,cd3d,1.219328761100769
CL:0000815,large intestine,linc01943,0.506554365158081
CL:0000815,large intestine,pbx4,0.506620466709137
CL:0000815,large intestine,pik3ip1,0.5473051071166992
CL:0000815,large intestine,pask,0.5098579525947571
CL:0000815,large intestine,coro1b,0.5100347995758057
CL:0000815,large intestine,dgka,0.5112627148628235
CL:0000815,large intestine,bcl11b,0.5116857290267944
CL:0000815,large intestine,nap1l4,0.5202356576919556
CL:0000815,large intestine,fxyd5,0.5297669172286987
CL:0000815,large intestine,bcl2,0.5322297811508179
CL:0000815,large intestine,gprin3,0.5348051190376282
CL:0000815,large intestine,lat,0.5394042730331421
CL:0000815,large intestine,tnik,0.5394343137741089
CL:0000815,large intestine,znf831,0.545563817024231
CL:0000815,large intestine,ankrd12,0.5466456413269043
CL:0000815,large intestine,clec2d,0.5471176505088806
CL:0000815,large intestine,linc00861,0.5475209951400757
CL:0000815,large intestine,sell,0.5478429794311523
CL:0000815,large intestine,ikzf3,0.556616485118866
CL:0000815,large intestine,fbln7,0.5591082572937012
CL:0000815,large intestine,tnfrsf1b,0.5633630156517029
CL:0000815,large intestine,slamf1,0.5775551795959473
CL:0000815,large intestine,lef1,0.5881389379501343
CL:0000815,large intestine,gbp5,0.600303590297699
CL:0000815,large intestine,saraf,0.6142645478248596
CL:0000815,large intestine,ptprcap,0.6142696142196655
CL:0000815,large intestine,sirpg,0.6201032400131226
CL:0000815,large intestine,itk,0.6251463890075684
CL:0000815,large intestine,cd247,0.6270270943641663
CL:0000815,bone marrow,tigit,0.5195028781890869
CL:0000815,bone marrow,rp111399p151,0.5444895029067993
CL:0000815,bone marrow,lef1,0.5225420594215393
CL:0000815,bone marrow,isg20,0.5364252924919128
CL:0000815,bone marrow,flt3lg,0.6277169585227966
CL:0000815,bone marrow,spock2,0.5454952716827393
CL:0000815,bone marrow,cd3g,0.5573172569274902
CL:0000815,bone marrow,gstk1,0.576218843460083
CL:0000815,bone marrow,ubald2,0.5769387483596802
CL:0000815,bone marrow,lincpint,0.581294596195221
CL:0000815,bone marrow,pbxip1,0.5860204100608826
CL:0000815,bone marrow,evl,0.5907405018806458
CL:0000815,bone marrow,chaserr,0.5923305749893188
CL:0000815,bone marrow,arid5b,0.6020510196685791
CL:0000815,bone marrow,foxp3,0.607756495475769
CL:0000815,bone marrow,icos,0.6317640542984009
CL:0000815,bone marrow,lck,0.6336135864257812
CL:0000815,bone marrow,lime1,0.6750357747077942
CL:0000815,bone marrow,rtkn2,0.6914381384849548
CL:0000815,bone marrow,ctla4,0.7705569863319397
CL:0000815,bone marrow,junb,0.7925462126731873
CL:0000815,bone marrow,rgs1,0.9007960557937622
CL:0000815,bone marrow,cd27,0.9064489006996155
CL:0000815,bone marrow,il32,0.9798579216003418
CL:0000815,immune system,mir44352hg,0.983827531337738
CL:0000815,immune system,cd2,0.5212746858596802
CL:0000815,immune system,tbc1d4,0.531406044960022
CL:0000815,immune system,b2m,0.5412589907646179
CL:0000815,immune system,cd3d,0.54416823387146
CL:0000815,immune system,batf,0.5462242364883423
CL:0000815,immune system,prdm1,0.5566898584365845
CL:0000815,immune system,maf,0.888432502746582
CL:0000815,immune system,tnfrsf4,0.562845766544342
CL:0000815,immune system,linc01943,0.5673627257347107
CL:0000815,immune system,rora,0.663794219493866
CL:0000815,immune system,lag3,0.6904107332229614
CL:0000815,immune system,pbxip1,0.700653076171875
CL:0000815,immune system,cytor,0.7010987401008606
CL:0000815,immune system,il32,0.7678143978118896
CL:0000815,immune system,ctla4,0.7917735576629639
CL:0000815,immune system,spock2,0.8525585532188416
CL:0000815,immune system,klrb1,1.0319647789001465
CL:0000815,immune system,socar,0.5378598570823669
CL:0000897,bone marrow,klf2,0.6527254581451416
CL:0000897,bone marrow,zfp36l2,0.6569215059280396
CL:0000897,bone marrow,mal,0.6605374217033386
CL:0000897,bone marrow,tob1,0.7067691087722778
CL:0000897,bone marrow,bcl11b,0.7119231820106506
CL:0000897,bone marrow,tcf7,0.8110669255256653
CL:0000897,bone marrow,rcan3,0.5998064279556274
CL:0000897,bone marrow,il7r,1.1984251737594604
CL:0000897,bone marrow,tnfaip3,0.9017893075942993
CL:0000897,bone marrow,junb,0.9050248265266418
CL:0000897,bone marrow,icos,0.5641261339187622
CL:0000897,bone marrow,cd3e,0.5207447409629822
CL:0000897,bone marrow,spock2,0.5984436273574829
CL:0000897,bone marrow,dgka,0.5005788803100586
CL:0000909,lymph node,cd8b,0.811665415763855
CL:0000909,lymph node,cst7,0.6839666962623596
CL:0000909,lymph node,lyar,0.5071974992752075
CL:0000909,lymph node,gzmm,0.6367014646530151
CL:0000909,lymph node,ccl5,1.5281404256820679
CL:0000909,lymph node,gzmk,1.1632299423217773
CL:0000909,lymph node,cd8a,1.030287265777588
CL:0000909,lymph node,nkg7,0.6990921497344971
CL:0000909,lymph node,gzma,0.7693368792533875
CL:0000909,lymph node,klrk1,0.7257025241851807
CL:0000938,blood,ctsw,1.2116981744766235
CL:0000938,blood,jak1,0.6539572477340698
CL:0000938,blood,ncam1,0.6464230418205261
CL:0000938,blood,sh2d1b,0.6139872074127197
CL:0000938,blood,klrk1,0.6044845581054688
CL:0000938,blood,nkg7,0.6017704606056213
CL:0000938,blood,klrc3,0.5711895227432251
CL:0000938,blood,tnfrsf18,0.5209471583366394
CL:0000938,blood,gzmk,0.5393725037574768
CL:0000938,blood,hopx,0.5626257061958313
CL:0000938,blood,gnly,1.591736078262329
CL:0000938,blood,sptssb,0.5627947449684143
CL:0000938,blood,cd7,1.1997637748718262
CL:0000938,blood,xcl2,1.1845057010650635
CL:0000938,blood,xcl1,1.1212276220321655
CL:0000938,blood,il2rb,1.118919849395752
CL:0000938,blood,klrc1,1.0675148963928223
CL:0000938,blood,cmc1,0.9530418515205383
CL:0000938,blood,klrd1,0.9420779943466187
CL:0000938,blood,trdc,0.8303300738334656
CL:0000938,blood,matk,0.7277572751045227
CL:0000938,blood,klrf1,1.0516331195831299
CL:0000938,bone marrow,runx3,0.5975275635719299
CL:0000938,bone marrow,sh2d1a,0.6903161406517029
CL:0000938,bone marrow,dusp2,0.6760700941085815
CL:0000938,bone marrow,ifitm1,0.6656009554862976
CL:0000938,bone marrow,sh2d1b,0.6610786318778992
CL:0000938,bone marrow,klrc3,0.643286943435669
CL:0000938,bone marrow,jak1,0.6286924481391907
CL:0000938,bone marrow,ccl3,0.6244061589241028
CL:0000938,bone marrow,klrk1,0.6207797527313232
CL:0000938,bone marrow,tmigd2,0.6057518124580383
CL:0000938,bone marrow,ccl4,0.6008399724960327
CL:0000938,bone marrow,aoah,0.7169570326805115
CL:0000938,bone marrow,ifitm2,0.7230859398841858
CL:0000938,bone marrow,hopx,0.7466180920600891
CL:0000938,bone marrow,sytl3,0.7566456198692322
CL:0000938,bone marrow,stk17a,0.7685989141464233
CL:0000938,bone marrow,samd3,0.7789859771728516
CL:0000938,bone marrow,sh2d2a,0.8199538588523865
CL:0000938,bone marrow,txk,0.8222722411155701
CL:0000938,bone marrow,mybl1,0.5255664587020874
CL:0000938,bone marrow,arhgap9,0.840191125869751
CL:0000938,bone marrow,gnly,0.8649671673774719
CL:0000938,bone marrow,gzmm,1.019504427909851
CL:0000938,bone marrow,xcl1,1.2103391885757446
CL:0000938,bone marrow,nkg7,1.9088609218597412
CL:0000938,bone marrow,cd7,1.8451859951019287
CL:0000938,bone marrow,klrd1,1.6139521598815918
CL:0000938,bone marrow,cmc1,1.5872188806533813
CL:0000938,bone marrow,il2rb,1.4082448482513428
CL:0000938,bone marrow,ctsw,1.3618582487106323
CL:0000938,bone marrow,klrb1,1.3072543144226074
CL:0000938,bone marrow,xcl2,1.2683539390563965
CL:0000938,bone marrow,gzma,1.2213490009307861
CL:0000938,bone marrow,hcst,0.5844249129295349
CL:0000938,bone marrow,cd247,1.194773554801941
CL:0000938,bone marrow,klrc1,1.1246013641357422
CL:0000938,bone marrow,cst7,1.1196138858795166
CL:0000938,bone marrow,matk,1.1018790006637573
CL:0000938,bone marrow,gzmk,1.095981240272522
CL:0000938,bone marrow,prf1,1.0748857259750366
CL:0000938,bone marrow,clic3,1.0747880935668945
CL:0000938,bone marrow,klrf1,1.053423523902893
CL:0000938,bone marrow,trdc,1.0195404291152954
CL:0000938,bone marrow,il18rap,0.5082249045372009
CL:0000938,bone marrow,mctp2,0.546718955039978
CL:0000938,bone marrow,arpc5l,0.5447827577590942
CL:0000938,bone marrow,ncr1,0.5437611937522888
CL:0000938,bone marrow,apobec3g,0.5319123864173889
CL:0000938,bone marrow,dennd2d,0.5581343770027161
CL:0000938,bone marrow,pik3r1,0.524349570274353
CL:0000938,bone marrow,eomes,0.5233561992645264
CL:0000938,bone marrow,areg,0.5180961489677429
CL:0000938,bone marrow,kir2dl4,0.5114368200302124
CL:0000938,bone marrow,sla2,0.510416567325592
CL:0000938,bone marrow,havcr2,0.5003817081451416
CL:0000938,bone marrow,cd300a,0.565482497215271
CL:0000938,bone marrow,ptgdr,0.576529860496521
CL:0000938,bone marrow,apmap,0.5783383250236511
CL:0000938,bone marrow,cd160,0.5836034417152405
CL:0000938,bone marrow,gzmb,0.5858814120292664
CL:0000990,bone marrow,lgals2,0.5100089907646179
CL:0000990,bone marrow,plp2,0.5744664669036865
CL:0000990,bone marrow,rab7a,0.6765094995498657
CL:0000990,bone marrow,snord72,0.53866046667099
CL:0000990,bone marrow,dpysl2,0.5307886600494385
CL:0000990,bone marrow,mttt,0.5215513110160828
CL:0000990,bone marrow,cfl1,0.5193684697151184
CL:0000990,bone marrow,ptp4a2,0.5192646384239197
CL:0000990,bone marrow,rp1278e113,0.5146820545196533
CL:0000990,bone marrow,snora52,0.5126261115074158
CL:0000990,bone marrow,snora7a,0.510513186454773
CL:0000990,bone marrow,cd74,1.4965481758117676
CL:0000990,bone marrow,mtrnr2l1,0.7090638875961304
CL:0000990,bone marrow,gpr183,0.7092432975769043
CL:0000990,bone marrow,ppt1,0.7104524970054626
CL:0000990,bone marrow,cpvl,0.930156946182251
CL:0000990,bone marrow,rac1,0.6106072068214417
CL:0000990,bone marrow,hcls1,0.612872302532196
CL:0000990,bone marrow,aldh2,0.6191021800041199
CL:0000990,bone marrow,actr2,0.6200193166732788
CL:0000990,bone marrow,klf4,0.6233323216438293
CL:0000990,bone marrow,mtco3,0.6659453511238098
CL:0000990,bone marrow,glipr1,0.6653258800506592
CL:0000990,bone marrow,mtnd1,0.6580235362052917
CL:0000990,bone marrow,zyx,0.6562579274177551
CL:0000990,bone marrow,arf6,0.640913724899292
CL:0000990,bone marrow,irf8,1.0676665306091309
CL:0000990,bone marrow,cnn2,0.5004706978797913
CL:0000990,bone marrow,capns1,0.757124125957489
CL:0000990,bone marrow,hladma,0.7581867575645447
CL:0000990,bone marrow,hladpa1,0.7584617733955383
CL:0000990,bone marrow,hladmb,0.8916196823120117
CL:0000990,bone marrow,ccdc88a,0.8889525532722473
CL:0000990,bone marrow,tpp1,0.78546142578125
CL:0000990,bone marrow,cst3,0.7941072583198547
CL:0000990,bone marrow,basp1,0.8082885146141052
CL:0000990,bone marrow,hladqb1,0.8306267857551575
CL:0000990,bone marrow,fcer1a,0.8340809941291809
CL:0000990,bone marrow,hladqa1,0.6006521582603455
CL:0000990,bone marrow,efhd2,0.5056231021881104
CL:0000990,bone marrow,samhd1,1.3721046447753906
CL:0000990,bone marrow,tpm3,0.6719861626625061
CL:0000990,bone marrow,areg,0.6683118939399719
CL:0000990,bone marrow,gnai2,0.7112248539924622
CL:0000990,bone marrow,hladrb1,0.7142846584320068
CL:0000990,bone marrow,mtco1,0.7278233766555786
CL:0000990,bone marrow,hladpb1,0.7362743616104126
CL:0000990,bone marrow,lcp1,0.7369915246963501
CL:0000990,bone marrow,pabpc1,0.7496022582054138
CL:0000990,bone marrow,snord100,0.54071044921875
CL:0000990,bone marrow,c1orf162,0.5442991256713867
CL:0000990,bone marrow,eef1a1p5,0.5469101667404175
CL:0000990,bone marrow,mtrnr2l8,0.5502817034721375
CL:0000990,bone marrow,fgl2,0.5503177642822266
CL:0000990,bone marrow,mtnd2,0.5520163178443909
CL:0000990,bone marrow,macroh2a1,0.565713107585907
CL:0000990,bone marrow,gnb1,0.580310046672821
CL:0000990,bone marrow,cap1,0.586030900478363
CL:0000990,bone marrow,mtnd4,0.5880274176597595
CL:0000990,bone marrow,mtnd5,0.588403582572937
CL:0000990,bone marrow,arpc2,0.6082532405853271
CL:0001056,blood,pld4,1.1566956043243408
CL:0001056,blood,cnpy3,0.7620375752449036
CL:0001056,blood,cyba,0.6374772191047668
CL:0001056,blood,rnase6,0.6443963050842285
CL:0001056,blood,rgs1,0.6619457006454468
CL:0001056,blood,tpm2,0.6729666590690613
CL:0001056,blood,erp29,0.6740937829017639
CL:0001056,blood,vamp8,0.6904754638671875
CL:0001056,blood,phactr1,0.784091591835022
CL:0001056,blood,serpinf1,0.7832825779914856
CL:0001056,blood,sec61b,0.7828670144081116
CL:0001056,blood,ccdc50,0.7709063291549683
CL:0001056,blood,arpc3,0.6327911019325256
CL:0001056,blood,irf8,0.7550938129425049
CL:0001056,blood,jaml,0.7548109292984009
CL:0001056,blood,lilra4,0.7426576018333435
CL:0001056,blood,clec10a,0.7416942715644836
CL:0001056,blood,capg,0.737115204334259
CL:0001056,blood,hladra,1.1910053491592407
CL:0001056,blood,ugcg,0.7278714776039124
CL:0001056,blood,il3ra,0.7232823967933655
CL:0001056,blood,lilrb4,0.7228462100028992
CL:0001056,blood,ubc,0.7205608487129211
CL:0001056,blood,fcer1a,0.8395415544509888
CL:0001056,blood,plp2,0.7187992930412292
CL:0001056,blood,hladrb1,1.1144787073135376
CL:0001056,blood,hladpa1,1.0761765241622925
CL:0001056,blood,cst3,1.0690845251083374
CL:0001056,blood,hladma,1.0208758115768433
CL:0001056,blood,irf7,0.962710976600647
CL:0001056,blood,samhd1,0.9534038305282593
CL:0001056,blood,rnaset2,0.9374622106552124
CL:0001056,blood,gpr183,0.9020387530326843
CL:0001056,blood,hladqb1,0.8443984389305115
CL:0001056,blood,hladpb1,1.1901627779006958
CL:0001056,blood,hladqa1,0.8178852200508118
CL:0001056,blood,ccdc88a,0.8083375096321106
CL:0001056,blood,vim,0.806606650352478
CL:0001056,blood,rab11fip1,0.5789099335670471
CL:0001056,blood,smpd3,0.5796494483947754
CL:0001056,blood,grn,0.597432553768158
CL:0001056,blood,ppib,0.6123197674751282
CL:0001056,blood,cd74,0.6123647689819336
CL:0001056,blood,clec4c,0.6167696714401245
CL:0001056,blood,ctsz,0.623665452003479
CL:0001056,blood,dnase1l3,0.5559874773025513
CL:0001056,blood,ifi30,0.5788440704345703
CL:0001056,blood,spib,0.5785315036773682
CL:0001056,blood,dbi,0.576981246471405
CL:0001056,blood,unc93b1,0.5751355886459351
CL:0001056,blood,mapkapk2,0.5730989575386047
CL:0001056,blood,gapt,0.5680996775627136
CL:0001056,blood,ppp1r14b,0.5643858909606934
CL:0001056,blood,cfl1,0.5599431991577148
CL:0001056,blood,derl3,0.5033223628997803
CL:0001056,blood,lap3,0.5556492805480957
CL:0001056,blood,cd1c,0.5530841946601868
CL:0001056,blood,sct,0.5464717149734497
CL:0001056,blood,hladmb,0.5422225594520569
CL:0001056,blood,hladrb5,0.5373066067695618
CL:0001056,blood,hsp90b1,0.5372135043144226
CL:0001056,blood,glipr1,0.5315454006195068
CL:0001056,blood,tspan13,0.5281491279602051
CL:0001056,blood,park7,0.5242012739181519
CL:0001056,blood,spcs1,0.5174648761749268
CL:0001056,blood,ccnl1,0.5142549872398376
CL:0001056,blood,ptcra,0.5123248100280762
CL:0001056,kidney,a1bg,1.0721955299377441
CL:0001056,kidney,fkbp2,1.0746896266937256
CL:0001056,kidney,ldlrad4,1.0893646478652954
CL:0001056,kidney,ppib,1.0901215076446533
CL:0001056,kidney,ucp2,1.090423822402954
CL:0001056,kidney,ercc1,1.0932466983795166
CL:0001056,kidney,hladma,1.0941733121871948
CL:0001056,kidney,ssr4,1.1040138006210327
CL:0001056,kidney,tspyl2,1.104103922843933
CL:0001056,kidney,crem,1.1049376726150513
CL:0001056,kidney,zc3hav1,1.1129266023635864
CL:0001056,kidney,kdm6b,1.1209018230438232
CL:0001056,kidney,jaml,1.1357375383377075
CL:0001056,kidney,eif4a1,1.1448501348495483
CL:0001056,kidney,niban3,1.1466171741485596
CL:0001056,kidney,ogt,1.1517277956008911
CL:0001056,kidney,n4bp2l1,1.1844149827957153
CL:0001056,kidney,ptcra,1.188484787940979
CL:0001056,kidney,rel,1.189740538597107
CL:0001056,kidney,park7,1.1969637870788574
CL:0001056,kidney,ccdc88a,1.2100729942321777
CL:0001056,kidney,rasd1,1.0372756719589233
CL:0001056,kidney,shd,0.984350323677063
CL:0001056,kidney,selplg,0.9930314421653748
CL:0001056,kidney,eif2ak4,0.9938995838165283
CL:0001056,kidney,znf331,0.9961355328559875
CL:0001056,kidney,polb,1.0097296237945557
CL:0001056,kidney,prmt9,1.0116785764694214
CL:0001056,kidney,fau,1.0197954177856445
CL:0001056,kidney,gna15,1.0255913734436035
CL:0001056,kidney,dnase1l3,1.0334892272949219
CL:0001056,kidney,itm2c,1.0355180501937866
CL:0001056,kidney,siva1,1.070113182067871
CL:0001056,kidney,hladrb5,1.0404560565948486
CL:0001056,kidney,tpm2,1.0416347980499268
CL:0001056,kidney,spib,1.041658639907837
CL:0001056,kidney,herpud1,1.0438567399978638
CL:0001056,kidney,sidt1,1.0451695919036865
CL:0001056,kidney,map1a,1.0481574535369873
CL:0001056,kidney,egln3,1.049290418624878
CL:0001056,kidney,commd6,1.0594394207000732
CL:0001056,kidney,irf2bp2,1.0660672187805176
CL:0001056,kidney,jchain,3.463017225265503
CL:0001056,kidney,slc7a5,1.656351923942566
CL:0001056,kidney,irf4,1.6649562120437622
CL:0001056,kidney,ccdc50,1.6660090684890747
CL:0001056,kidney,cln8,1.7119371891021729
CL:0001056,kidney,clec4c,1.71346914768219
CL:0001056,kidney,mzb1,1.7220820188522339
CL:0001056,kidney,alox5ap,1.7798359394073486
CL:0001056,kidney,ugcg,1.7834094762802124
CL:0001056,kidney,derl3,1.7872718572616577
CL:0001056,kidney,tspan13,1.7973401546478271
CL:0001056,kidney,plp2,1.901567816734314
CL:0001056,kidney,c12orf75,1.9208673238754272
CL:0001056,kidney,lilrb4,1.9258650541305542
CL:0001056,kidney,gzmb,4.952624797821045
